"";"name";"codeInsee";"codeDepartement";"codeRegion";"population";"surface";"lat";"long"
"312";"Selle-en-Coglès";"35323";"35";"53";620;838;48,4369374378807;-1,33916564815268
"313";"Selle-en-Luitré";"35324";"35";"53";585;859;48,3236490566121;-1,15248945064748
"314";"Selle-Guerchaise";"35325";"35";"53";154;217;47,9428242358385;-1,17151714287109
"315";"Sens-de-Bretagne";"35326";"35";"53";2559;3115;48,3473640350228;-1,54764091114048
"316";"Servon-sur-Vilaine";"35327";"35";"53";3545;1542;48,1231461863299;-1,46084814775296
"317";"Sixt-sur-Aff";"35328";"35";"53";2105;4316;47,7709852608576;-2,05129996793459
"318";"Sougéal";"35329";"35";"53";663;1437;48,5010812556214;-1,51327699501537
"319";"Taillis";"35330";"35";"53";1029;1311;48,1832258106792;-1,24142837541791
"320";"Talensac";"35331";"35";"53";2465;2167;48,0931199420894;-1,92496612268349
"321";"Teillay";"35332";"35";"53";1059;2659;47,8044857144842;-1,51735453459647
"322";"Theil-de-Bretagne";"35333";"35";"53";1706;2454;47,9207257560666;-1,41771364265436
"323";"Thorigné-Fouillard";"35334";"35";"53";7770;1362;48,1502503814092;-1,58436327396088
"324";"Thourie";"35335";"35";"53";736;2460;47,8484425121268;-1,46097283355502
"325";"Tiercent";"35336";"35";"53";169;376;48,3483837819777;-1,42073468643382
"326";"Tinténiac";"35337";"35";"53";3372;2346;48,3221474139135;-1,82974221153012
"327";"Torcé";"35338";"35";"53";1150;1431;48,0614593601497;-1,27097785879257
"328";"Trans-la-Forêt";"35339";"35";"53";537;1511;48,4884454386079;-1,60490523227082
"329";"Treffendel";"35340";"35";"53";1283;1911;48,0312172244106;-2,00929148918232
"330";"Tremblay";"35341";"35";"53";1551;3649;48,4209756705783;-1,45598129763171
"331";"Trémeheuc";"35342";"35";"53";355;624;48,441531247285;-1,69717399287034
"332";"Tresbœuf";"35343";"35";"53";1246;2571;47,8731488365094;-1,55401031337277
"333";"Tressé";"35344";"35";"53";340;522;48,481872449887;-1,88256596009477
"334";"Trévérien";"35345";"35";"53";896;1221;48,3725974640638;-1,91549388389416
"335";"Trimer";"35346";"35";"53";190;359;48,3484317383417;-1,89968002588952
"336";"Val-d'Izé";"35347";"35";"53";2547;4560;48,1905389541602;-1,3023034039658
"337";"Vendel";"35348";"35";"53";395;649;48,2944105778098;-1,30802939443333
"338";"Vergéal";"35350";"35";"53";784;1117;48,0355010799847;-1,25736859568424
"339";"Verger";"35351";"35";"53";1464;706;48,0665830217089;-1,92059113823923
"340";"Vern-sur-Seiche";"35352";"35";"53";7957;1992;48,050227383378;-1,61218024996784
"341";"Vezin-le-Coquet";"35353";"35";"53";4901;792;48,115837163835;-1,75462852295131
"342";"Vieux-Viel";"35354";"35";"53";319;894;48,4990181958027;-1,55438555991337
"343";"Vieux-Vy-sur-Couesnon";"35355";"35";"53";1131;2164;48,3389745926758;-1,49573661865924
"344";"Vignoc";"35356";"35";"53";1796;1427;48,2552144528219;-1,76426683209557
"345";"Villamée";"35357";"35";"53";323;1089;48,4577343653912;-1,21731808236665
